play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
2362,2019092204,KC,BAL,BAL,away,KC,BAL,66,9/22/19,868,1768,1768,Half2,0,11,0,3,2,0,14:28,BAL 34,1,75,(14:28) (Shotgun) M.Ingram right tackle to BAL 38 for 4 yards (F.Clark; D.Nnadi).,run,4,1,0,0,0,0,0,NA,NA,NA,NA,right,tackle,NA,NA,NA,NA,3,3,0,NA,NA,3,3,23,6,6,23,-17,6,23,-17,0.001362815,0.126285033,0.001689439,0.188402251,0.232245335,0.003791487,0.446223639,0,0,2.12683472,-0.102993995,17.41495718,-17.41495718,-2.369115135,2.369115135,18.82099762,-18.82099762,NA,NA,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-7.318209613,7.318209613,27.54521298,-27.54521298,0.097850993,0.902149007,0.902149007,0.097850993,-0.002017397,0.904166404,0.095833596,-0.018934137,0.018934137,0.364852632,-0.364852632,NA,NA,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.289517326,0.289517326,0.696866595,-0.696866595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,00-0027966,M.Ingram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0032210,F.Clark,KC,00-0034818,D.Nnadi,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2383,2019092204,KC,BAL,BAL,away,KC,BAL,62,9/22/19,834,1734,1734,Half2,0,11,0,3,1,0,13:54,BAL 38,10,75,(13:54) (Shotgun) G.Edwards right tackle to KC 47 for 15 yards (A.Hitchens).,run,15,1,0,0,0,0,0,NA,NA,NA,NA,right,tackle,NA,NA,NA,NA,3,3,0,NA,NA,3,3,23,6,6,23,-17,6,23,-17,0.00135205,0.119946348,0.001491805,0.186641045,0.280633913,0.003658985,0.406275855,0,0,2.023840724,1.12647464,16.28848254,-16.28848254,-3.495589775,3.495589775,18.82099762,-18.82099762,NA,NA,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-7.318209613,7.318209613,27.54521298,-27.54521298,0.095833596,0.904166404,0.904166404,0.095833596,0.013393244,0.890773161,0.109226839,-0.03232738,0.03232738,0.364852632,-0.364852632,NA,NA,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.289517326,0.289517326,0.696866595,-0.696866595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0034184,G.Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0031348,NA,A.Hitchens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2404,2019092204,KC,BAL,BAL,away,KC,KC,47,9/22/19,797,1697,1697,Half2,0,11,0,3,1,0,13:17,KC 47,10,75,(13:17) (Shotgun) G.Edwards right end to KC 34 for 13 yards (B.Breeland).,run,13,1,0,0,0,0,0,NA,NA,NA,NA,right,end,NA,NA,NA,NA,3,3,0,NA,NA,3,3,23,6,6,23,-17,6,23,-17,0.001064811,0.079382049,0.000398684,0.123077201,0.32612911,0.003445012,0.466503133,0,0,3.150315364,0.719123881,15.56935866,-15.56935866,-4.214713656,4.214713656,18.82099762,-18.82099762,NA,NA,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-7.318209613,7.318209613,27.54521298,-27.54521298,0.109226839,0.890773161,0.890773161,0.109226839,0.008925066,0.881848095,0.118151905,-0.041252447,0.041252447,0.364852632,-0.364852632,NA,NA,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.289517326,0.289517326,0.696866595,-0.696866595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0034184,G.Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0031052,NA,B.Breeland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2425,2019092204,KC,BAL,BAL,away,KC,KC,34,9/22/19,760,1660,1660,Half2,0,11,0,3,1,0,12:40,KC 34,10,75,(12:40) (Shotgun) J.Hill right end to KC 33 for 1 yard (A.Okafor).,run,1,1,0,0,0,0,0,NA,NA,NA,NA,right,end,NA,NA,NA,NA,3,3,0,NA,NA,3,3,23,6,6,23,-17,6,23,-17,0.000846607,0.053205703,0.000121766,0.082219755,0.356183764,0.003133992,0.504288414,0,0,3.869439245,-0.397961706,15.96732037,-15.96732037,-3.81675195,3.81675195,18.82099762,-18.82099762,NA,NA,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-7.318209613,7.318209613,27.54521298,-27.54521298,0.118151905,0.881848095,0.881848095,0.118151905,-0.006393691,0.888241786,0.111758214,-0.034858756,0.034858756,0.364852632,-0.364852632,NA,NA,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.289517326,0.289517326,0.696866595,-0.696866595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0034975,J.Hill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0030503,NA,A.Okafor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2446,2019092204,KC,BAL,BAL,away,KC,KC,33,9/22/19,724,1624,1624,Half2,0,11,0,3,2,0,12:04,KC 33,9,75,(12:04) (Shotgun) G.Edwards up the middle to KC 27 for 6 yards (A.Hitchens).,run,6,1,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,23,6,6,23,-17,6,23,-17,0.001035806,0.060565325,0.000237154,0.094921935,0.391965287,0.003343188,0.447931305,0,0,3.471477539,-0.041678978,16.00899935,-16.00899935,-3.775072972,3.775072972,18.82099762,-18.82099762,NA,NA,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-7.318209613,7.318209613,27.54521298,-27.54521298,0.111758214,0.888241786,0.888241786,0.111758214,-0.001421997,0.889663782,0.110336218,-0.033436759,0.033436759,0.364852632,-0.364852632,NA,NA,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.289517326,0.289517326,0.696866595,-0.696866595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0034184,G.Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0031348,NA,A.Hitchens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2467,2019092204,KC,BAL,BAL,away,KC,KC,27,9/22/19,688,1588,1588,Half2,0,11,0,3,3,0,11:28,KC 27,3,75,(11:28) (Shotgun) L.Jackson left end pushed ob at KC 19 for 8 yards (K.Fuller).,run,8,1,0,0,0,0,0,NA,NA,NA,NA,left,end,NA,NA,NA,NA,3,3,0,NA,NA,3,3,23,6,6,23,-17,6,23,-17,0.001086516,0.053534451,0.000200547,0.085402948,0.453316136,0.003308116,0.403151286,0,0,3.429798561,1.01174474,14.99725461,-14.99725461,-4.786817711,4.786817711,18.82099762,-18.82099762,NA,NA,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-7.318209613,7.318209613,27.54521298,-27.54521298,0.110336218,0.889663782,0.889663782,0.110336218,0.01339754,0.876266242,0.123733758,-0.046834299,0.046834299,0.364852632,-0.364852632,NA,NA,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.289517326,0.289517326,0.696866595,-0.696866595,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0034796,L.Jackson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0033084,NA,K.Fuller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2493,2019092204,KC,BAL,BAL,away,KC,KC,19,9/22/19,649,1549,1549,Half2,0,11,0,3,1,0,10:49,KC 19,10,75,(10:49) (Shotgun) L.Jackson pass incomplete deep right to H.Hurst.,pass,0,1,0,1,0,0,0,deep,right,19,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,23,6,6,23,-17,6,23,-17,0.00082461,0.032244564,2.98E-05,0.049509978,0.380831544,0.002701005,0.533858533,0,0,4.441543301,-0.430714012,15.42796862,-15.42796862,-4.786817711,4.786817711,19.25171164,-19.25171164,2.558456699,-2.989170711,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-9.876666312,9.876666312,30.53438369,-30.53438369,0.123733758,0.876266242,0.876266242,0.123733758,-0.006473018,0.88273926,0.11726074,-0.046834299,0.046834299,0.37132565,-0.37132565,0.046142427,-0.052615445,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.335659753,0.335659753,0.74948204,-0.74948204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0034796,L.Jackson,00-0034830,H.Hurst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2515,2019092204,KC,BAL,BAL,away,KC,KC,19,9/22/19,642,1542,1542,Half2,0,11,1,3,2,0,10:42,KC 19,10,75,"(10:42) (Shotgun) M.Ingram right tackle for 19 yards, TOUCHDOWN.",run,19,1,0,0,0,0,0,NA,NA,NA,NA,right,tackle,NA,NA,NA,NA,3,3,0,NA,BAL,3,3,23,12,6,23,-17,12,23,-11,0.000930075,0.038011971,7.71E-05,0.059709381,0.437899188,0.002863781,0.46050855,0,0,4.010829289,2.989170711,12.43879791,-12.43879791,-7.775988423,7.775988423,19.25171164,-19.25171164,NA,NA,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-9.876666312,9.876666312,30.53438369,-30.53438369,0.11726074,0.88273926,0.88273926,0.11726074,0.050895383,0.831843877,0.168156123,-0.097729682,0.097729682,0.37132565,-0.37132565,NA,NA,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.335659753,0.335659753,0.74948204,-0.74948204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0027966,M.Ingram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2537,2019092204,KC,BAL,BAL,away,KC,KC,15,9/22/19,635,1535,1535,Half2,0,11,1,3,NA,0,10:35,KC 15,0,75,"J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,33,good,NA,3,3,0,NA,NA,3,3,23,13,12,23,-11,13,23,-10,0,0,0,0,0,0,0,0.93111495,0,0.93111495,0.06888505,12.36991286,-12.36991286,-7.775988423,7.775988423,19.25171164,-19.25171164,NA,NA,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-9.876666312,9.876666312,30.53438369,-30.53438369,0.168156123,0.831843877,0.831843877,0.168156123,-0.005095544,0.836939421,0.163060579,-0.097729682,0.097729682,0.37132565,-0.37132565,NA,NA,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.335659753,0.335659753,0.74948204,-0.74948204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.Tucker,00-0029597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2553,2019092204,KC,BAL,KC,home,BAL,BAL,35,9/22/19,635,1535,1535,Half2,0,12,0,3,NA,0,10:35,BAL 35,0,32,"J.Tucker kicks 65 yards from BAL 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,23,13,23,13,10,23,13,10,0.003980403,0.160631341,0.004369166,0.248545921,0.234132058,0.003605823,0.344735287,0,0,0.892301026,0,12.36991286,-12.36991286,-7.775988423,7.775988423,19.25171164,-19.25171164,NA,NA,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-9.876666312,9.876666312,30.53438369,-30.53438369,0.836939421,0.163060579,0.836939421,0.163060579,0,0.836939421,0.163060579,-0.097729682,0.097729682,0.37132565,-0.37132565,NA,NA,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.335659753,0.335659753,0.74948204,-0.74948204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J.Tucker,00-0029597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2568,2019092204,KC,BAL,KC,home,BAL,KC,75,9/22/19,635,1535,1535,Half2,0,12,0,3,1,0,10:35,KC 25,10,32,(10:35) (Shotgun) L.McCoy right end pushed ob at 50 for 25 yards (B.Carr).,run,25,1,0,0,0,0,0,NA,NA,NA,NA,right,end,NA,NA,NA,NA,3,3,0,NA,NA,3,3,23,13,23,13,10,23,13,10,0.003980403,0.160631341,0.004369166,0.248545921,0.234132058,0.003605823,0.344735287,0,0,0.892301026,2.098723894,14.46863675,-14.46863675,-5.677264529,5.677264529,19.25171164,-19.25171164,NA,NA,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-9.876666312,9.876666312,30.53438369,-30.53438369,0.836939421,0.163060579,0.836939421,0.163060579,0.038711843,0.875651264,0.124348736,-0.059017839,0.059017839,0.37132565,-0.37132565,NA,NA,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.335659753,0.335659753,0.74948204,-0.74948204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,NA,00-0026280,NA,B.Carr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2594,2019092204,KC,BAL,KC,home,BAL,MID,50,9/22/19,601,1501,1501,Half2,0,12,0,3,1,0,10:01,MID 50,10,32,(10:01) (Shotgun) D.Williams right tackle to BAL 42 for 8 yards (E.Thomas; C.Clark).,run,8,1,0,0,0,0,0,NA,NA,NA,NA,right,tackle,NA,NA,NA,NA,3,3,0,NA,NA,3,3,23,13,23,13,10,23,13,10,0.002530053,0.085491814,0.000513221,0.131627865,0.317916904,0.003453971,0.458466172,0,0,2.99102492,0.591433066,15.06006982,-15.06006982,-5.085831463,5.085831463,19.25171164,-19.25171164,NA,NA,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-9.876666312,9.876666312,30.53438369,-30.53438369,0.875651264,0.124348736,0.875651264,0.124348736,0.009460841,0.885112106,0.114887894,-0.049556998,0.049556998,0.37132565,-0.37132565,NA,NA,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.335659753,0.335659753,0.74948204,-0.74948204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,00-0034301,D.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0027866,E.Thomas,BAL,00-0033294,C.Clark,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2615,2019092204,KC,BAL,KC,home,BAL,BAL,42,9/22/19,563,1463,1463,Half2,0,12,0,3,2,0,9:23,BAL 42,2,32,"(9:23) (Shotgun) D.Williams left guard to BAL 41 for 1 yard (M.Judon, K.Young).",run,1,1,0,0,0,0,0,NA,NA,NA,NA,left,guard,NA,NA,NA,NA,3,3,0,NA,NA,3,3,23,13,23,13,10,23,13,10,0.002478517,0.066896928,0.000314351,0.100675867,0.325595203,0.003310199,0.500728934,0,0,3.582457986,-0.248168258,14.81190156,-14.81190156,-5.33399972,5.33399972,19.25171164,-19.25171164,NA,NA,0,0,7.077528191,-7.077528191,6.637844616,-6.637844616,-9.876666312,9.876666312,30.53438369,-30.53438369,0.885112106,0.114887894,0.885112106,0.114887894,-0.003291015,0.881821091,0.118178909,-0.052848013,0.052848013,0.37132565,-0.37132565,NA,NA,0,0,0.169462777,-0.169462777,0.094440773,-0.094440773,-0.335659753,0.335659753,0.74948204,-0.74948204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,00-0034301,D.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0032415,M.Judon,BAL,00-0034266,K.Young,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
